name,logrank_p_value,FDR,Bonferroni
EIF1,0.05525603272351825,0.26594675118526023,1.0
C1QTNF6,0.22101273005048397,0.6068201049776599,1.0
CXCR5,0.03631893085439384,0.20837176945169847,1.0
ARHGEF7,0.227997154230963,0.6192028677329635,1.0
ARHGEF7-AS1,1.0,1.0,1.0
AAMP,0.00012022053644235814,0.011166963913202141,1.0
CEND1,0.2779936835448782,0.6924904033913019,1.0
EIF1AD,0.0027911012119478376,0.04734999998146878,1.0
C1QTNF7,0.21917270570937894,0.6045985544926714,1.0
C1QTNF8,1.0,1.0,1.0
CXCR6,0.032274953886451935,0.1946818796197247,1.0
ARHGEF7-AS2,0.3325600047267102,0.7688136819464215,1.0
AANAT,0.19702271575081431,0.5669749363484762,1.0
CENPA,4.782698083687719e-05,0.00808766509280013,1.0
EIF1AX,0.03722694748062969,0.21164595685352844,1.0
EIF1AX-AS1,1.0,1.0,1.0
C1QTNF9,0.26090453513474327,0.6676937138530828,1.0
CXorf21,0.15737062889876208,0.49599010637387614,1.0
ARHGEF9,0.31441504996031927,0.7443507437284607,1.0
ARHGEF9-IT1,1.0,1.0,1.0
AAR2,0.028788887315084048,0.18291205379863132,1.0
AARD,1.0,1.0,1.0
CENPB,0.06341562236396453,0.28798487139979073,1.0
EIF1AY,0.17607204610282085,0.5289530590044557,1.0
C1QTNF9B,0.7292943858864082,1.0,1.0
CXorf23,0.150218214551485,0.4826166381056001,1.0
ARID1A,0.09287488570333176,0.3615227216842101,1.0
AARS,0.6461490283006159,1.0,1.0
CENPBD1,0.39696652074096406,0.8500671172292095,1.0
EIF1B,1.9585485159412363e-05,0.005938679293164346,0.5166650985052982
C1QTNF9B-AS1,0.01717421815750221,0.1344208331242,1.0
CXorf36,0.6371489089247198,1.0,1.0
ARID1B,0.1150499378165055,0.40969456798048254,1.0
AARS2,0.1856182363179379,0.5466795884857878,1.0
CENPBD1P1,0.00010523558716374791,0.010555569541367566,1.0
EIF1B-AS1,0.23162529754128458,0.6238794516172235,1.0
C1R,0.6210475424807603,1.0,1.0
CXorf38,0.2289414266948044,0.6203230126077636,1.0
ARID2,0.12502971035916238,0.431076147966645,1.0
AARSD1,0.29044397855494963,0.7104273532144892,1.0
CENPC,0.9662583141956864,1.0,1.0
EIF2A,0.01637934707064117,0.13101491077122926,1.0
C1RL,0.02313970518678818,0.15959929773535422,1.0
CXorf40A,0.3865704447711631,0.8373894180541371,1.0
ARID3A,0.053540677357868924,0.26083159163445657,1.0
AASDH,0.12287738910870437,0.4269713704448865,1.0
CENPE,0.0005102495860237592,0.021223435762399625,1.0
EIF2AK1,0.13140875861635837,0.44500167551983744,1.0
CXorf40B,0.04230869676649165,0.22803627987031233,1.0
C1RL-AS1,0.14981844923189577,0.4819769135045623,1.0
CXorf49,1.0,1.0,1.0
ARID3B,0.09410815700991368,0.36396107313193504,1.0
CXorf49B,1.0,1.0,1.0
CXorf51A,1.0,1.0,1.0
CXorf51B,1.0,1.0,1.0
AASDHPPT,0.3144162372011462,0.7443507437284607,1.0
CENPF,0.0013033105398935012,0.03302721617904953,1.0
EIF2AK2,0.3499332230405958,0.7938801534065116,1.0
C1S,0.13743668895143873,0.4566221479268204,1.0
ARID3C,0.34660582798131456,0.7898029143443002,1.0
CXorf56,0.12738740244920527,0.43668788743345593,1.0
